rainfall_mm,flood_proximity_km,water_ph,turbidity_ntu,temperature_c,humidity_pct,historical_cases,ors_sales_spike,antibiotic_sales_spike,fever_med_sales_spike,population_density,sanitation_score,risk_level,disease_type,days_to_peak
227.2,27.0,7.32,85.1,40.3,69.4,123,5.9,2.2,5.2,1758.0,34.0,1,1,8
199.0,13.7,6.7,56.3,26.3,67.9,12,6.3,0.8,1.1,645.0,56.5,1,1,8
213.8,31.4,6.5,59.9,33.9,73.9,30,8.2,2.2,6.4,8794.0,47.9,1,3,9
206.0,39.2,6.68,81.5,41.0,69.6,36,6.5,3.0,2.4,4048.0,14.7,1,3,8
180.7,23.7,8.43,10.2,41.4,94.5,37,2.0,1.6,3.4,8779.0,69.2,0,0,13
202.0,25.5,7.67,55.2,37.3,86.9,118,4.2,3.8,1.2,2552.0,64.8,1,1,7
245.6,15.7,6.53,23.6,28.0,62.0,125,5.7,1.9,1.1,1789.0,69.5,0,0,10
255.7,12.9,6.13,48.8,29.9,68.0,11,6.1,4.1,6.3,3882.0,41.5,2,1,3
239.1,27.0,6.33,48.4,31.8,70.1,121,4.9,4.5,4.7,948.0,47.4,1,1,8
237.3,7.4,6.36,82.1,37.9,86.1,183,6.1,6.5,6.2,4244.0,42.2,2,1,3
227.1,39.5,7.04,87.7,32.5,66.8,77,2.2,5.8,6.3,6160.0,48.4,1,1,8
235.8,3.9,7.94,11.1,22.3,69.3,87,2.2,5.8,7.0,6760.0,29.8,2,1,4
226.9,21.6,6.76,27.5,32.8,71.1,103,4.5,3.9,6.0,7210.0,40.9,1,3,6
210.3,30.8,7.03,87.8,32.5,72.5,87,2.5,4.0,5.1,1009.0,10.1,1,1,7
244.6,30.9,8.06,88.8,37.6,90.3,176,0.7,0.3,7.3,8796.0,25.0,2,1,2
256.0,24.2,5.87,36.0,39.9,76.4,51,8.6,2.9,5.8,8322.0,28.4,2,3,4
205.1,15.7,8.35,78.8,38.7,82.5,101,5.3,0.4,0.7,1438.0,57.2,1,1,6
198.0,31.8,7.8,14.2,32.5,79.3,110,3.0,5.0,6.6,3955.0,34.4,0,0,16
186.1,7.2,8.13,50.5,26.4,76.0,159,5.5,1.1,7.2,2291.0,21.3,2,1,3
235.4,16.8,7.43,8.5,24.5,92.7,223,2.3,2.1,5.3,5453.0,66.8,1,1,8
255.9,34.9,7.15,61.8,26.8,79.3,55,6.4,1.4,2.6,8188.0,36.0,1,1,5
191.9,12.5,7.48,77.8,31.5,82.9,121,7.3,1.1,1.7,5299.0,21.4,1,1,9
213.9,13.7,8.28,42.4,30.2,71.0,51,5.7,1.1,1.9,1591.0,45.6,1,1,8
203.1,36.5,8.02,81.7,36.4,53.7,177,7.6,5.8,2.8,2009.0,13.6,2,1,4
202.7,28.2,7.29,83.1,35.2,77.7,75,8.2,1.4,2.8,2590.0,54.5,1,1,7
219.8,27.5,7.58,78.8,37.9,64.0,87,7.3,6.0,0.7,5230.0,48.4,1,1,7
201.6,29.5,6.07,52.1,26.1,76.1,81,7.8,4.7,1.8,1567.0,38.6,1,1,6
186.6,24.0,6.77,78.3,28.5,64.0,131,8.8,5.5,1.5,8360.0,50.3,1,3,6
203.4,26.9,6.33,16.4,34.6,78.0,43,7.6,2.2,6.2,6027.0,20.8,2,3,3
222.3,25.1,6.86,85.5,32.0,66.9,37,5.5,3.4,2.8,2000.0,58.4,1,1,6
207.2,24.2,6.98,49.1,31.1,82.0,116,7.6,1.2,5.2,4443.0,41.1,1,1,9
250.0,23.2,6.66,17.8,38.1,54.6,243,2.0,6.7,5.0,3955.0,20.2,1,2,9
215.3,5.2,6.66,70.5,32.4,100.0,235,7.8,3.2,6.5,3951.0,68.7,1,2,8
251.9,39.6,8.05,44.7,33.9,82.5,119,6.2,5.5,2.1,1328.0,72.0,1,1,9
249.9,26.8,7.93,84.4,32.5,68.1,298,4.9,4.9,4.8,2133.0,31.2,1,2,6
222.4,14.7,6.92,28.8,31.9,55.5,59,4.1,5.1,4.6,7165.0,66.5,1,1,8
227.7,39.8,6.15,58.7,33.2,82.6,15,4.0,5.2,4.1,621.0,70.4,1,1,8
226.7,6.6,8.05,14.1,34.1,91.6,182,6.0,0.7,6.8,1688.0,40.5,1,1,5
226.2,23.9,7.49,47.4,32.3,93.4,194,4.8,6.8,1.3,3704.0,41.3,1,1,9
194.5,8.5,6.04,21.6,30.3,78.9,66,4.0,5.6,5.0,2853.0,56.5,1,3,7
241.0,36.7,7.11,24.5,34.4,73.1,140,7.5,2.0,0.9,874.0,64.0,0,0,12
198.8,27.2,7.95,38.6,35.8,56.8,64,6.3,4.6,4.7,4479.0,47.4,1,1,5
250.4,12.6,5.88,60.9,33.5,77.6,245,8.3,1.2,3.4,1700.0,60.1,2,1,3
180.8,7.6,8.43,39.7,29.6,76.0,197,6.0,1.0,2.5,4052.0,55.8,1,1,5
238.6,9.9,6.54,6.0,33.2,80.8,100,8.5,3.8,1.6,7822.0,36.4,1,3,6
189.4,39.8,8.23,26.5,36.3,63.4,77,1.5,0.9,5.6,5219.0,64.4,0,0,14
236.1,9.3,7.83,56.0,34.2,73.4,184,8.3,0.8,4.5,8868.0,43.3,2,1,2
210.4,6.6,7.27,50.2,27.5,55.5,98,5.2,2.7,5.9,3969.0,67.3,1,1,8
239.3,39.0,7.75,49.8,36.3,71.3,158,4.9,1.7,4.8,2144.0,70.4,1,1,8
220.9,25.9,7.77,39.2,30.3,79.4,167,7.4,1.5,6.8,6945.0,30.2,1,1,8
231.6,9.2,8.31,87.6,34.3,76.7,51,5.6,1.9,6.3,1832.0,53.2,1,1,8
184.2,12.0,6.56,12.6,37.7,87.7,422,4.3,1.6,3.4,2004.0,22.1,1,2,7
208.4,35.2,5.84,59.3,31.2,74.1,68,7.3,1.6,0.9,2480.0,13.1,2,1,4
199.2,35.4,7.02,51.9,29.2,71.8,101,4.3,4.8,4.8,4885.0,31.1,0,0,13
199.0,8.0,7.74,67.7,33.0,84.6,55,7.8,2.7,6.0,4177.0,24.7,1,1,6
255.0,10.4,6.36,46.6,32.0,74.4,77,8.2,2.1,2.0,3713.0,36.5,1,1,8
192.3,17.9,5.82,39.3,26.9,87.0,59,4.9,6.8,5.1,4263.0,72.4,1,1,5
234.7,24.8,7.18,54.9,29.9,83.2,24,5.8,3.6,1.2,981.0,21.5,1,1,8
192.7,14.4,7.7,24.0,37.3,77.1,198,6.7,3.5,2.8,786.0,52.7,1,1,8
230.8,37.9,6.38,71.9,29.4,100.0,125,6.5,5.8,1.8,4309.0,64.7,1,1,7
217.0,16.0,7.94,37.2,35.2,52.5,184,8.6,3.4,4.0,884.0,56.6,1,1,8
192.5,31.8,6.47,89.3,38.1,76.6,51,5.7,6.9,6.8,5650.0,18.5,2,1,3
186.9,4.4,7.17,27.3,37.4,77.1,35,8.1,4.5,7.0,645.0,21.8,2,1,3
191.9,9.9,7.75,52.9,34.2,80.0,173,7.7,2.4,4.2,3579.0,28.5,1,1,9
199.2,27.5,6.27,77.7,36.6,64.5,186,7.7,5.7,6.6,1941.0,19.9,2,1,3
195.5,31.1,7.13,11.7,28.8,65.5,49,8.7,6.6,3.0,2428.0,36.1,1,1,8
230.2,16.6,6.69,16.0,28.0,69.4,162,7.5,3.6,4.2,4196.0,41.0,1,1,8
201.7,21.6,6.58,33.1,33.4,61.6,48,5.6,2.0,6.1,893.0,29.1,1,3,8
201.6,23.1,8.27,78.0,32.5,77.4,188,5.3,3.3,7.3,4011.0,20.4,2,1,4
183.2,32.0,7.28,37.9,34.7,89.6,114,4.7,4.4,5.5,5627.0,33.1,1,1,9
186.2,29.6,7.45,68.4,35.0,66.7,34,6.3,5.7,0.9,1883.0,29.6,1,1,7
210.0,36.2,5.9,21.1,31.0,72.6,63,7.5,6.9,4.6,8679.0,26.5,2,3,4
201.5,7.0,6.47,10.9,35.4,84.7,94,2.6,1.6,2.7,7628.0,63.0,1,3,7
210.6,36.5,7.87,83.0,35.8,79.3,45,5.1,2.0,2.9,4067.0,32.0,1,1,6
229.5,36.7,7.35,41.1,28.4,81.2,110,5.9,6.1,0.6,5621.0,55.1,1,1,9
188.2,25.3,7.91,5.8,28.9,82.4,11,4.1,2.6,3.1,3405.0,19.1,0,0,11
201.6,5.6,6.58,87.3,33.7,95.0,184,8.8,5.0,5.5,7364.0,17.9,2,3,3
231.0,10.3,5.97,29.8,33.8,78.3,143,4.7,4.6,6.8,7781.0,43.7,1,3,9
224.3,39.9,7.73,76.6,29.8,74.9,155,5.7,5.2,6.0,6572.0,47.1,2,1,3
224.0,20.9,7.67,26.4,32.5,76.9,128,4.5,1.7,3.0,7172.0,58.7,0,0,15
249.7,24.8,6.27,53.0,32.4,87.2,159,8.5,6.2,7.3,7344.0,39.8,2,1,3
199.3,18.1,5.83,37.2,35.1,65.6,199,7.0,5.9,3.4,4482.0,35.2,1,3,8
238.5,34.3,6.77,88.2,32.7,67.9,86,6.8,4.8,7.2,1415.0,63.2,1,3,7
243.5,15.6,6.74,83.9,34.2,52.6,134,7.6,4.8,4.8,5096.0,48.4,1,3,6
188.5,37.2,6.14,40.2,39.2,80.7,28,1.1,1.7,5.1,6872.0,10.5,2,1,2
196.8,34.2,8.41,22.8,28.2,87.2,177,5.2,1.2,5.6,1335.0,20.8,1,1,5
198.6,15.2,7.79,15.0,33.3,73.2,152,1.3,0.5,3.9,5148.0,37.2,0,0,11
236.1,26.4,7.06,10.3,25.5,66.7,46,5.9,1.0,1.3,6345.0,73.6,1,1,6
210.8,8.1,6.39,19.9,33.7,65.0,12,1.0,1.1,6.4,4598.0,21.9,1,3,9
188.2,30.6,5.94,61.2,32.8,56.1,84,7.9,4.2,6.5,3662.0,29.3,2,1,2
250.5,38.6,7.08,24.0,36.1,96.1,405,6.8,3.2,5.8,5072.0,62.7,2,2,2
237.7,29.6,6.42,30.5,34.2,92.4,19,5.3,2.3,5.1,1140.0,28.6,2,3,3
203.5,35.4,7.64,11.5,41.7,91.3,72,5.9,2.2,2.2,2690.0,37.0,1,1,7
242.3,21.2,7.32,19.3,31.5,71.9,170,6.7,3.6,3.2,5439.0,41.6,1,1,6
206.2,21.7,7.95,53.2,35.8,77.7,142,0.7,5.9,2.4,4373.0,69.5,1,1,7
237.2,3.1,7.32,64.5,40.0,88.2,136,4.3,1.8,6.8,6577.0,21.2,2,1,4
230.4,36.8,7.87,14.9,29.9,67.5,70,5.0,6.6,3.0,1206.0,56.0,0,0,17
247.4,15.5,7.93,70.1,32.3,90.2,87,5.4,2.3,5.9,8128.0,67.4,1,1,9
240.3,4.6,6.97,77.3,31.0,76.7,19,5.2,4.0,0.8,7585.0,39.3,2,1,3
246.7,37.4,7.06,54.5,30.5,72.5,126,4.4,3.7,4.9,3284.0,49.4,1,1,9
225.8,15.0,7.27,52.2,35.9,67.5,84,4.5,6.2,0.8,732.0,74.3,1,1,8
218.2,7.8,6.43,81.8,33.4,86.1,66,7.3,6.2,0.9,911.0,74.4,2,1,4
203.1,26.6,6.22,31.5,28.3,69.9,416,7.5,4.9,3.6,2427.0,46.4,2,3,2
244.5,21.3,7.42,21.3,27.2,79.2,87,1.6,3.6,1.2,8865.0,47.3,0,0,12
251.7,36.1,8.0,27.9,29.0,89.7,33,5.8,6.0,3.8,8897.0,62.2,1,1,8
254.5,17.3,8.32,27.3,35.1,98.9,197,6.1,5.3,3.6,1044.0,18.1,2,1,4
245.0,39.0,7.07,87.8,28.1,66.7,136,6.8,0.6,5.2,4978.0,14.8,1,1,9
219.1,37.3,7.95,55.6,32.1,88.9,141,7.7,5.2,2.7,4447.0,38.4,1,1,6
182.5,9.5,7.02,19.2,27.3,80.4,135,7.0,5.4,1.8,3696.0,70.3,1,1,5
236.3,30.6,5.88,40.0,32.6,78.4,143,4.5,1.9,1.9,7452.0,36.6,1,3,9
253.9,1.9,7.43,87.4,40.0,79.9,150,4.3,5.9,5.5,2369.0,23.8,2,1,3
215.0,24.7,6.4,67.4,33.5,100.0,132,5.5,1.4,7.3,8766.0,21.1,2,1,3
183.2,27.5,6.71,35.9,32.6,64.0,27,4.5,4.6,4.8,4401.0,55.9,0,0,10
219.1,29.4,8.26,76.2,33.2,76.4,34,6.4,4.7,6.5,2121.0,10.5,1,1,8
194.6,15.3,8.06,86.5,25.3,83.3,33,4.4,5.3,3.5,5924.0,64.8,1,1,7
218.2,20.5,5.99,73.2,30.4,78.0,184,6.9,5.9,5.9,2970.0,47.1,2,1,2
216.7,14.6,8.45,62.6,29.1,75.2,38,5.9,1.9,3.1,8893.0,14.8,2,1,4
195.5,14.5,6.55,26.8,30.9,61.7,198,5.4,2.6,5.3,2794.0,48.1,1,3,8
203.2,30.7,6.86,20.5,32.0,100.0,19,6.8,3.3,1.5,2252.0,12.8,1,1,6
205.5,18.6,7.32,21.4,35.8,69.3,129,5.7,2.5,7.0,7078.0,46.5,1,1,5
196.8,26.0,6.64,16.5,33.4,63.9,193,7.8,5.1,2.9,3407.0,45.6,1,3,8
190.4,17.7,6.69,65.6,32.0,66.6,23,7.9,1.4,5.9,8597.0,64.3,1,3,6
230.8,14.2,6.31,88.8,34.7,76.8,167,7.9,5.8,2.6,8658.0,45.5,2,1,4
254.0,38.2,7.22,71.1,31.9,72.1,188,8.6,5.0,6.2,5967.0,27.7,2,1,4
247.0,15.8,6.72,72.1,31.9,80.0,41,0.5,4.0,3.9,3014.0,51.4,0,0,13
189.6,2.7,6.61,66.0,33.9,63.0,65,4.3,0.7,4.5,678.0,49.7,1,3,9
243.2,38.9,7.83,62.6,31.0,64.8,16,5.6,4.2,2.3,5561.0,25.2,1,1,6
217.1,15.1,5.86,34.5,32.8,90.0,34,8.5,6.6,1.9,3863.0,15.5,2,3,4
199.6,15.9,6.09,18.4,28.1,78.8,82,8.7,4.1,1.9,8157.0,40.4,1,3,5
185.1,10.2,6.38,58.9,25.1,89.5,92,4.6,6.2,7.0,694.0,30.6,1,1,7
188.9,32.6,7.43,6.7,32.1,97.3,172,7.2,4.7,0.5,8811.0,74.4,1,1,6
215.6,8.7,6.73,84.1,21.1,85.0,76,8.4,4.7,7.2,3538.0,18.6,2,1,4
231.8,14.6,5.93,8.0,34.4,80.1,76,7.3,5.1,5.1,5401.0,27.6,2,3,4
225.1,13.3,7.65,15.5,38.7,82.8,172,7.6,3.6,6.0,6625.0,53.8,2,1,4
182.0,10.6,7.47,18.9,23.4,79.3,181,5.0,3.1,1.6,7363.0,50.4,0,0,11
246.9,16.6,5.92,30.3,28.1,66.6,77,2.8,0.9,7.3,2930.0,59.7,1,3,5
237.8,37.9,7.15,38.9,37.5,87.4,70,8.2,6.7,0.9,8427.0,21.0,2,1,3
180.8,4.7,6.72,38.7,31.4,65.2,69,7.4,1.5,3.1,7645.0,24.6,2,3,4
218.1,32.9,7.35,50.0,36.9,61.8,30,8.7,0.5,2.4,2863.0,60.0,1,1,5
188.0,20.1,7.21,50.6,27.1,73.7,66,1.4,4.0,7.3,7058.0,73.3,1,1,5
228.9,27.6,8.35,9.6,30.9,88.5,152,5.9,0.6,3.2,2394.0,44.2,1,1,7
216.6,31.1,7.69,57.8,31.2,76.6,97,4.6,3.3,6.8,2621.0,45.7,1,1,7
186.7,31.4,7.16,48.9,30.1,69.1,49,4.2,5.9,3.4,929.0,35.0,0,0,18
246.6,31.3,6.76,15.8,36.0,79.4,19,7.8,6.2,2.5,1019.0,72.0,1,3,8
189.0,33.4,7.59,31.8,34.9,77.2,24,7.1,5.8,1.1,6815.0,57.2,1,1,8
228.3,2.3,8.1,77.9,34.3,60.7,126,9.0,1.4,4.4,6352.0,20.8,2,1,4
186.0,15.7,6.18,53.6,31.9,81.1,52,5.5,3.5,4.9,2473.0,58.9,1,1,5
182.4,11.7,7.18,68.4,27.5,83.1,155,8.5,4.9,0.8,7851.0,61.0,1,1,5
256.4,36.3,8.12,11.4,34.8,70.9,112,7.8,3.8,5.0,7471.0,41.0,1,1,6
188.3,29.4,7.6,40.6,34.7,86.7,154,5.0,4.5,4.4,3851.0,28.7,1,1,5
221.5,5.7,7.72,27.7,34.9,84.7,66,7.7,5.9,5.5,1387.0,27.3,2,1,3
188.5,24.5,7.32,77.5,34.1,77.1,188,4.4,1.4,1.7,4048.0,59.3,0,0,13
233.6,33.2,6.39,80.6,40.0,67.5,67,8.0,4.1,7.3,2534.0,66.5,1,1,6
234.4,8.4,7.83,19.1,29.6,77.4,76,2.4,0.5,6.4,2686.0,14.2,1,1,8
183.6,16.7,8.21,42.2,34.0,65.9,146,5.7,5.2,2.4,5840.0,60.6,1,1,9
218.0,10.1,7.66,60.8,34.0,90.2,58,6.6,5.8,7.1,1249.0,31.3,2,1,4
255.2,10.4,6.57,17.0,36.9,71.5,121,5.3,3.9,4.8,4122.0,24.4,1,3,9
210.6,27.2,6.84,74.9,30.7,72.4,57,5.0,4.1,3.4,7837.0,35.0,1,1,7
256.8,9.1,6.84,47.9,25.3,79.4,193,6.4,3.6,6.4,3934.0,12.3,2,1,2
228.6,32.1,6.75,19.0,29.4,82.0,17,6.6,0.5,1.8,2717.0,57.9,0,0,17
255.0,27.2,6.61,36.0,33.6,67.0,80,5.3,3.5,3.6,1547.0,17.8,1,3,7
187.4,31.5,6.33,65.4,33.1,84.9,43,6.4,6.3,5.0,8331.0,58.4,1,1,7
249.3,1.6,7.89,7.1,35.5,63.9,177,4.2,4.8,3.2,5147.0,23.5,1,1,6
187.9,33.8,6.21,28.0,28.5,66.0,185,7.2,1.9,2.8,787.0,10.7,1,3,5
253.9,14.9,7.5,40.1,33.5,86.0,111,4.3,3.1,6.8,2773.0,55.6,1,1,6
228.0,22.9,5.86,37.6,33.3,72.3,41,6.0,5.1,2.0,722.0,31.6,1,3,8
244.8,34.2,5.88,73.2,36.4,67.2,169,6.6,2.2,5.3,5071.0,72.1,2,1,2
230.0,35.6,5.95,69.9,39.4,71.9,174,8.7,3.9,7.3,6179.0,41.4,2,1,3
188.2,8.9,6.06,55.7,28.3,69.7,195,6.7,0.8,3.6,8924.0,26.6,2,1,4
249.0,14.4,7.18,69.5,36.9,70.9,32,8.2,2.8,2.2,7581.0,38.2,2,1,3
185.0,33.3,7.22,23.0,35.2,75.0,73,7.3,5.7,6.3,3258.0,15.8,1,1,9
228.6,28.9,7.07,26.0,32.7,74.8,192,1.3,4.9,6.3,1851.0,39.0,1,1,9
215.9,35.3,6.84,40.0,41.9,70.8,14,7.6,6.4,2.1,3627.0,53.2,1,1,5
259.0,12.2,7.43,42.8,31.7,63.7,48,4.8,4.6,4.4,1377.0,14.8,1,1,7
254.3,22.7,7.71,69.3,33.2,57.6,177,8.8,4.2,3.2,5397.0,67.1,1,1,9
242.4,37.3,6.22,29.4,32.9,88.7,105,8.7,3.7,7.0,5174.0,56.6,1,3,7
259.7,9.7,6.21,88.5,35.4,79.6,22,8.5,2.2,5.4,2726.0,44.0,2,1,3
241.7,17.0,6.83,26.0,31.6,69.9,181,4.2,1.6,2.5,3684.0,63.2,0,0,19
239.8,31.2,6.35,18.3,34.9,69.1,122,8.6,6.8,2.8,5564.0,15.2,2,3,4
241.8,5.5,8.01,57.3,32.6,73.3,23,5.1,6.2,1.4,7154.0,14.8,2,1,2
256.0,7.1,7.0,40.7,35.4,71.1,430,5.5,0.5,0.9,2594.0,37.0,2,2,4
232.2,1.4,8.32,27.5,37.9,69.9,195,8.8,5.1,5.9,1627.0,10.4,2,1,3
199.5,13.1,7.83,26.8,30.8,79.1,128,4.3,6.0,1.2,7840.0,53.7,1,1,9
227.7,22.3,6.59,72.8,31.5,79.6,76,4.3,5.9,5.0,5641.0,49.8,1,3,6
217.5,23.5,8.19,38.3,25.6,72.9,169,8.9,3.5,7.4,2290.0,30.4,1,1,7
215.5,10.3,7.69,45.9,40.2,51.1,174,5.8,0.9,2.6,4812.0,70.9,1,1,7
259.2,29.4,7.16,61.0,39.5,92.6,41,8.4,4.7,4.8,6992.0,62.0,1,1,9
217.4,24.1,7.69,62.1,31.3,74.0,79,8.9,3.2,4.2,5386.0,65.8,1,1,6
195.9,29.6,6.26,8.0,31.5,99.6,160,7.4,3.3,3.2,5127.0,57.0,1,3,8
253.6,5.0,7.19,68.9,37.4,81.5,111,4.9,0.7,2.3,2234.0,66.6,1,1,7
183.7,17.8,7.46,85.1,32.0,71.8,185,5.2,3.1,6.0,6066.0,69.6,1,1,8
187.6,30.7,6.51,53.6,31.6,82.4,11,9.0,0.7,4.6,2821.0,54.4,1,3,9
235.1,33.2,7.88,88.0,35.0,92.9,198,2.9,5.3,5.0,4409.0,13.9,1,1,8
234.2,18.2,7.39,52.8,30.2,74.1,71,6.3,2.2,5.2,5988.0,46.4,1,1,8
235.6,19.4,8.11,59.1,37.7,65.8,31,5.2,1.6,6.4,3901.0,20.4,1,1,7
215.5,3.5,7.69,16.8,32.8,86.2,162,7.4,4.0,7.0,4104.0,31.1,2,1,2
180.5,5.6,7.15,54.1,26.9,78.6,125,1.0,3.8,3.9,6422.0,39.6,1,1,8
199.7,6.9,8.42,24.1,32.4,83.4,189,8.3,0.4,6.3,5090.0,22.1,1,1,7
199.4,39.9,7.81,72.6,34.3,64.1,159,6.1,5.7,6.6,3360.0,38.8,1,1,8
247.2,15.8,7.88,42.5,31.5,69.0,41,4.9,5.9,1.4,1872.0,17.2,1,1,7
234.4,25.3,8.25,58.6,40.4,64.6,24,4.1,0.9,4.6,1943.0,57.5,0,0,15
198.7,15.3,8.37,58.8,29.3,65.6,171,4.9,5.0,5.4,5270.0,14.4,1,1,9
186.9,36.5,7.64,43.8,34.7,67.0,102,8.1,3.9,0.7,2564.0,24.7,1,1,6
186.9,1.2,8.22,44.1,36.8,87.1,85,8.5,5.2,0.9,1940.0,37.4,2,1,4
245.7,11.5,7.58,85.1,30.6,74.4,80,2.5,5.8,4.3,8073.0,30.7,1,1,7
213.0,28.0,6.29,41.6,31.9,63.5,43,4.5,5.9,6.1,8241.0,12.5,2,1,2
217.5,30.0,7.33,19.3,32.3,64.8,102,7.8,1.6,5.0,8699.0,45.8,1,1,5
254.2,34.7,7.2,68.4,39.3,81.7,70,2.2,5.2,4.4,7481.0,24.7,2,1,3
251.1,30.1,7.52,35.0,34.9,62.3,178,1.7,3.9,6.3,7290.0,53.2,1,1,5
255.8,7.9,7.66,40.5,35.0,66.1,23,4.1,6.3,4.0,1978.0,44.1,1,1,6
257.0,9.4,7.15,47.9,30.8,85.0,265,0.6,5.9,5.8,3534.0,28.5,1,2,9
236.4,10.5,6.75,59.5,33.9,66.8,139,5.0,4.2,6.2,6053.0,63.8,1,3,7
211.2,33.3,6.33,56.7,31.5,89.1,18,7.7,4.6,3.2,4777.0,47.9,1,1,5
249.6,33.3,8.48,9.8,30.2,83.1,77,1.1,4.5,2.9,5153.0,64.8,0,0,19
185.3,8.0,8.18,34.7,30.2,64.0,115,8.7,1.4,5.7,8966.0,40.1,1,1,9
237.7,19.9,7.39,26.2,34.2,57.1,101,6.6,5.5,5.9,8620.0,32.4,1,1,6
205.4,38.1,7.22,74.7,36.3,78.4,187,5.5,2.1,7.4,6956.0,17.2,2,1,3
252.0,18.1,8.34,8.6,32.0,72.2,147,4.6,2.9,7.1,4867.0,51.3,0,0,18
229.2,30.5,8.31,83.8,35.8,83.3,190,8.3,2.4,3.8,5896.0,20.6,2,1,2
189.3,29.6,5.81,14.9,32.4,85.7,328,7.5,6.8,3.6,732.0,57.1,1,2,6
192.9,12.4,7.9,82.1,35.9,81.4,189,6.3,1.0,6.8,7450.0,35.7,2,1,4
232.0,36.0,5.82,81.0,28.1,74.1,81,6.2,4.0,2.2,8610.0,27.0,2,1,2
255.0,20.7,7.54,57.5,35.8,79.6,32,8.6,6.5,4.7,7895.0,12.2,2,1,3
248.8,17.2,8.3,54.5,31.6,100.0,46,2.5,4.1,2.4,4751.0,52.6,0,0,11
222.0,15.6,7.61,72.7,37.4,75.0,69,5.8,3.5,1.1,8742.0,46.1,2,1,2
204.3,24.8,6.44,79.9,33.2,91.7,96,5.0,6.6,4.0,3095.0,24.6,1,1,6
258.7,19.5,6.64,12.3,43.3,79.4,87,8.1,2.0,2.6,866.0,60.8,1,3,8
221.8,23.8,7.23,47.0,37.3,74.7,273,7.3,5.5,1.9,3380.0,14.8,2,2,3
227.9,24.3,8.16,89.3,28.6,73.7,143,6.7,3.3,6.9,3695.0,29.1,1,1,8
242.3,31.1,7.19,87.1,34.2,93.5,151,6.8,0.5,0.8,2404.0,26.1,1,1,9
204.8,34.2,5.88,41.0,31.5,72.1,104,5.8,6.9,6.4,7103.0,28.0,2,1,4
227.8,16.6,7.69,58.3,31.5,85.6,78,4.0,2.6,6.4,8594.0,55.3,1,1,8
252.7,27.8,6.33,66.8,37.0,59.8,14,8.7,6.2,1.6,4338.0,42.2,2,1,2
247.0,29.3,7.1,45.9,29.9,72.9,89,6.6,0.7,2.3,6107.0,46.4,1,1,7
209.1,23.6,7.18,87.4,28.5,80.6,60,7.7,1.7,0.8,6352.0,24.8,1,1,8
207.9,7.1,7.7,12.3,31.8,72.5,63,6.7,2.4,1.7,2730.0,64.6,1,1,7
214.8,29.0,7.03,82.8,30.4,92.7,111,6.1,5.0,6.7,3374.0,47.6,1,1,5
230.8,1.1,7.41,50.6,27.0,89.6,80,8.7,0.8,4.5,1311.0,57.6,1,1,6
257.4,15.0,7.02,8.6,31.1,75.4,224,5.5,4.8,4.9,6120.0,69.1,1,2,7
202.4,32.3,7.12,25.1,32.4,57.9,117,4.2,5.3,4.4,5052.0,23.4,1,1,5
236.6,12.2,7.92,12.5,27.5,72.0,170,5.2,0.7,2.8,1558.0,30.8,1,1,6
248.4,19.2,7.91,7.1,33.3,72.5,189,4.5,5.7,3.3,7728.0,24.1,1,1,8
223.2,37.5,7.13,23.7,29.8,61.3,83,5.7,1.8,0.6,3821.0,20.6,1,1,8
201.5,32.6,6.22,66.8,32.7,72.4,47,8.0,6.1,1.1,1585.0,61.6,1,1,8
230.1,23.1,6.14,10.9,28.6,94.1,94,5.1,5.4,6.7,8738.0,60.1,1,3,9
213.7,33.3,6.4,39.1,30.7,64.5,199,6.6,5.6,3.6,8938.0,16.5,2,3,2
228.1,15.3,7.87,45.5,31.6,91.0,42,5.4,1.5,3.7,1589.0,32.1,1,1,9
190.2,35.9,7.79,77.8,33.4,68.2,110,7.8,1.6,5.5,4716.0,61.7,1,1,9
223.9,32.8,7.15,65.6,29.7,84.3,132,5.0,6.8,4.9,8400.0,14.6,1,1,5
187.0,14.2,7.61,76.6,32.5,79.5,61,2.6,5.1,6.4,1043.0,14.1,1,1,5
232.3,26.4,7.99,29.5,31.0,74.4,91,6.9,0.5,1.1,5254.0,53.7,1,1,8
195.0,29.3,7.9,84.4,31.9,63.8,50,8.7,1.9,1.2,1439.0,46.3,1,1,6
214.0,39.8,7.41,75.8,38.1,83.2,83,6.0,1.7,4.2,6745.0,64.9,1,1,9
183.9,33.4,6.97,53.7,35.4,85.1,341,8.5,4.4,3.2,8997.0,46.0,2,2,3
190.6,6.2,7.8,32.3,37.3,58.8,16,4.4,2.7,5.7,5430.0,42.3,1,1,6
184.2,14.6,7.8,41.5,28.4,91.2,249,6.9,1.7,5.2,1170.0,28.0,1,1,5
243.7,37.9,7.24,16.2,36.4,53.7,196,8.7,3.3,5.7,4526.0,51.0,1,1,9
240.2,31.6,6.87,6.1,34.4,76.7,89,4.7,3.6,0.6,970.0,45.9,0,0,16
213.6,39.6,7.87,22.1,35.0,62.6,16,5.3,1.4,2.1,7235.0,25.9,1,1,5
189.2,38.8,6.48,31.0,33.6,65.4,115,4.8,4.6,3.8,3553.0,69.7,0,0,18
242.4,3.5,5.96,34.1,35.4,78.6,22,7.0,0.8,5.5,6180.0,45.0,2,3,4
196.9,33.7,7.54,72.4,35.5,72.9,139,4.9,5.3,4.5,4908.0,54.3,1,1,5
